Code,Issuer,Type,Underlying,Strike,Maturity,Moneyless,Ratio,Last,%Change,Gearing,EffGearing,IV,Premium,Delta,Turnover,Outstanding,%Outstanding,Calllevel,Issued,AdjLast,Time
20376,CS,EU/CALL,0345,43.88,2020-07-31,-17.17,50,0.111,-7.5,6.74775,3.28565,52.9139,31.9893,0.486925,31560,630000,0.63,0,100000000,5.55000007152557,2019-08-22 15:00:00
20378,CS,EU/PUT,HSI,28059,2019-10-30,7.792,10000,0.248,7.359,10.4963,-7.90064,24.1513,1.73549,-0.752709,0,0,0,0,150000000,2479.99995946884,2019-08-22 15:00:00
20379,SG,EU/PUT,HSCE,10000,2020-03-30,-1.187,4000,0.15,2.041,16.8668,-7.371,21.1699,7.11536,-0.437012,0,1000000,0.666667,0,150000000,600.000023841858,2019-08-22 15:00:00
20380,SG,EU/CALL,0966,22.33,2019-11-21,-17.526,10,0.088,-2.222,21.5909,6.77278,51.8546,22.1579,0.313687,0,446000,0.892,0,50000000,0.879999995231628,2019-08-22 15:00:00
20381,SG,EU/CALL,1776,10.53,2019-12-20,-33.969,5,0.044,0,35.7273,7.01334,50.3979,36.7684,0.196302,0,2000,0.004,0,50000000,0.219999998807907,2019-08-22 15:00:00
20382,SG,EU/PUT,0700,337.8,2019-10-23,1.686,100,0.169,3.681,19.6568,-10.6276,25.2145,3.40157,-0.540658,1497810,4250000,2.125,0,200000000,16.8999999761581,2019-08-22 15:00:00
20383,SG,EU/PUT,HSI,28068,2019-10-30,7.826,10000,0.233,8.879,11.172,-9.03833,19.4642,1.12467,-0.809016,0,200000,0.0666667,0,300000000,2329.99995350838,2019-08-22 15:00:00
20389,SG,EU/CALL,2382,83.88,2019-12-31,20.868,100,0.285,0,3.7193,2.92433,65.5496,6.01887,0.786257,0,0,0,0,100000000,28.4999996423721,2019-08-22 15:00:00
20391,SG,EU/PUT,HSI,27064,2019-11-28,3.969,9000,0.189,9.249,15.3032,-9.87976,19.1064,2.56527,-0.6456,655900,4190000,1.39667,0,300000000,1700.99996030331,2019-08-22 15:00:00
20392,UB,EU/CALL,0345,46.88,2019-12-30,-25.18,10,0.123,-13.986,30.4472,7.28548,44.1281,28.4646,0.239283,0,0,0,0,20000000,1.23000003397465,2019-08-22 15:00:00
20394,UB,EU/CALL,2840,1100,2020-08-24,0.99,500,0.265,0,8.38491,4.81173,28.3542,10.9361,0.573856,0,3655000,9.1375,0,40000000,132.499992847443,2019-08-22 15:00:00
20395,JP,EU/CALL,0002,91.91,2019-12-31,-12.635,10,0.117,-15.827,69.7436,13.725,23.7245,14.0686,0.196793,154330,450000,1.125,0,40000000,1.16999998688698,2019-08-22 15:00:00
20396,SG,EU/CALL,1810,10.99,2019-12-31,-23.483,10,0.018,-10,49.4444,9.37063,35.2104,25.5056,0.189518,30612,26428000,22.0233,0,120000000,0.179999992251396,2019-08-22 15:00:00
20398,JP,EU/CALL,2238,9.89,2019-12-20,-29.79,10,0.033,3.125,23.0909,5.8585,59.9799,34.1207,0.253714,34000,640000,1.06667,0,60000000,0.329999998211861,2019-08-22 15:00:00
20400,MB,EU/CALL,2822,17.17,2020-01-03,-17.442,1,0.135,-2.878,108.296,14.1714,24.7982,18.3653,0.130858,0,501000,2.63684,0,19000000,0.135000005364418,2019-08-22 15:00:00
20402,CS,EU/CALL,0011,210.88,2019-12-27,-25.375,50,0.019,-24,177.053,14.6641,26.7941,25.9394,0.0828235,400,260000,0.65,0,40000000,0.94999996945262,2019-08-22 15:00:00
20403,CS,EU/CALL,2388,32.38,2019-12-27,-19.704,10,0.028,-12.5,96.6071,12.7967,28.6551,20.7394,0.132461,69930,1600000,4,0,40000000,0.280000008642673,2019-08-22 15:00:00
20406,CS,EU/CALL,0027,50.88,2020-12-31,-3.943,50,0.161,-4.734,6.08075,3.29049,43.9087,20.3882,0.541132,61790,255000,0.255,0,100000000,8.04999992251396,2019-08-22 15:00:00
20408,JP,EU/CALL,0883,14.3,2019-09-30,-25,10,0.01,0,114.4,12.3703,56.074,25.8741,0.108132,0,7680000,3.84,0,200000000,0.0999999977648258,2019-08-22 15:00:00
20409,CS,EU/CALL,1299,98.05,2019-10-04,-28.506,10,0.01,0,763,21.2376,36.6626,28.637,0.0278344,20,53288000,76.1257,0,70000000,0.0999999977648258,2019-08-22 15:00:00
20412,CS,EU/CALL,6098,20.68,2019-12-27,-7.261,10,0.222,-1.333,8.68468,4.30746,60.7045,18.7759,0.495983,467633,1307000,3.2675,0,40000000,2.22000002861023,2019-08-22 15:00:00
20413,SG,EU/PUT,1299,81.83,2020-04-23,7.248,50,0.197,8.242,7.74619,-4.45324,26.7367,5.66186,-0.574894,372760,0,0,0,200000000,9.84999984502792,2019-08-22 15:00:00
20414,SG,EU/PUT,3988,2.91,2020-04-24,-2.676,1,0.166,0,18.012,-7.1286,21.434,8.22742,-0.395768,0,0,0,0,80000000,0.165999993681908,2019-08-22 15:00:00
20415,SG,EU/PUT,3968,37.25,2019-10-25,1.499,10,0.225,6.635,16.3111,-8.41142,31.8398,4.63215,-0.515687,132500,360000,0.6,0,60000000,2.24999994039536,2019-08-22 15:00:00
20416,SG,EU/CALL,0066,56.65,2019-12-31,-18.763,10,0.057,-22.973,83.6842,12.8621,26.5106,19.9581,0.153698,0,435000,1.0875,0,40000000,0.570000000298023,2019-08-22 15:00:00
20417,SG,EU/CALL,2318,98.93,2019-10-28,-9.255,10,0.092,-9.804,98.4239,18.7546,23.8694,10.2706,0.190549,0,7595000,9.49375,0,80000000,0.920000001788139,2019-08-22 15:00:00
20419,SG,EU/CALL,3188,48.05,2019-09-27,-12.005,10,0.015,-11.765,286,26.5445,26.21,12.3543,0.092813,0,0,0,0,80000000,0.149999996647239,2019-08-22 15:00:00
20422,GS,EU/CALL,0700,400.2,2019-12-27,-20.47,100,0.042,-8.696,79.0952,12.2186,28.2457,21.7339,0.154479,50280,580000,0.386667,0,150000000,4.19999994337559,2019-08-22 15:00:00
20423,GS,EU/CALL,1810,10.9,2019-11-13,-22.472,5,0.026,-10.345,68.4615,11.0004,38.7593,23.9326,0.160679,6060,4568000,6.52571,0,70000000,0.130000002682209,2019-08-22 15:00:00
20424,GS,EU/CALL,2318,108.85,2019-10-09,-20.21,10,0.011,-8.333,823.182,26.2732,27.5225,20.3313,0.0319167,0,160000,0.16,0,100000000,0.109999999403954,2019-08-22 15:00:00
20425,SG,EU/CALL,0788,1.89,2019-11-29,-2.162,1,0.138,-4.167,13.4058,6.74799,40.0957,9.62162,0.503363,0,538000,0.6725,0,80000000,0.137999996542931,2019-08-22 15:00:00
20426,GS,EU/CALL,1044,65,2019-12-30,-19.376,10,0.177,-27.459,30.7627,7.72588,41.794,22.6263,0.251144,966405,2190000,5.475,0,40000000,1.77000001072884,2019-08-22 15:00:00
20428,GS,EU/CALL,0788,2.4,2019-10-30,-29.73,1,0.014,0,132.143,12.4003,42.0731,30.4865,0.0938398,0,3340000,4.175,0,80000000,0.0140000004321337,2019-08-22 15:00:00
20429,VT,EU/CALL,3690,80,2020-02-04,-14.367,10,0.59,11.321,11.8559,4.89436,49.8726,22.802,0.41282,198600,0,0,0,40000000,5.89999973773956,2019-08-22 15:00:00
20432,VT,EU/CALL,2318,119.95,2020-02-03,-32.468,10,0.051,-7.273,177.549,12.9776,27.3776,33.0315,0.073093,510,45000,0.0642857,0,70000000,0.509999990463257,2019-08-22 15:00:00
20434,VT,EU/CALL,0005,70.93,2020-01-06,-24.767,5,0.036,0,315.833,17.9355,22.9402,25.0836,0.0567879,0,38000,0.076,0,50000000,0.179999992251396,2019-08-22 15:00:00
20435,MB,EU/CALL,0388,338.88,2020-01-03,-34.69,100,0.019,0,132.421,11.5067,33.2218,35.4452,0.0868946,0,3990000,5.7,0,70000000,1.89999993890524,2019-08-22 15:00:00
20437,BI,EU/CALL,0005,72.05,2020-01-24,-26.737,10,0.02,0,284.25,16.6876,23.1387,27.0888,0.0587075,0,336000,0.48,0,70000000,0.199999995529652,2019-08-22 15:00:00
20441,CS,EU/CALL,2318,86.28,2021-01-29,4.716,100,0.127,-0.781,7.12992,4.2091,28.4849,9.30977,0.590343,0,1250000,0.416667,0,300000000,12.7000004053116,2019-08-22 15:00:00
20442,BI,EU/CALL,0005,65.05,2019-11-04,-14.424,10,0.021,-12.5,270.714,22.202,22.6708,14.7933,0.0820128,0,712000,1.18667,0,60000000,0.209999997168779,2019-08-22 15:00:00
20443,BI,EU/PUT,0005,58.83,2019-12-16,3.483,10,0.395,8.219,14.3924,-9.48925,18.0207,3.46526,-0.659323,0,268000,0.446667,0,60000000,3.95000010728836,2019-08-22 15:00:00
20444,MB,EU/CALL,0836,12.88,2020-07-17,-21.97,5,0.176,2.924,12,4.33094,49.0442,30.303,0.360912,0,20000,0.0547945,0,36500000,0.879999995231628,2019-08-22 15:00:00
20445,JP,EU/CALL,2840,1111.11,2020-08-14,-0.01,500,0.25,-5.66,8.888,5.03479,27.4832,11.261,0.566471,28825,5105000,12.7625,0,40000000,125,2019-08-22 15:00:00
20446,JP,EU/CALL,0011,209.09,2020-01-31,-24.31,50,0.032,-17.949,105.125,12.4558,26.2833,25.2616,0.118485,0,1605000,3.21,0,50000000,1.60000007599592,2019-08-22 15:00:00
20447,JP,EU/CALL,2318,92.02,2020-12-23,-1.623,100,0.103,0,8.79126,4.54076,29.3181,12.9983,0.516509,0,0,0,0,1000000000,10.3000000119209,2019-08-22 15:00:00
20448,JP,EU/CALL,0345,40.4,2020-01-02,-7.877,10,0.345,-11.538,10.8551,5.04631,50.5373,17.0895,0.46488,0,270000,0.675,0,40000000,3.44999998807907,2019-08-22 15:00:00
20449,CS,EU/CALL,0345,39.99,2020-01-02,-6.782,10,0.35,-11.392,10.7,5.08826,49.651,16.1282,0.475538,22700,70000,0.35,0,20000000,3.49999994039536,2019-08-22 15:00:00
20450,CS,EU/PUT,2318,88.83,2019-10-03,-1.9,10,0.227,-3.404,39.8899,-16.9074,22.6542,4.40641,-0.423852,539335,160000,0.16,0,100000000,2.26999998092651,2019-08-22 15:00:00
20451,CS,EU/PUT,1299,79.95,2019-11-04,4.784,10,0.6,9.091,12.7167,-7.8601,27.9036,3.07995,-0.618094,0,50000,0.1,0,50000000,6.00000023841858,2019-08-22 15:00:00
20452,SG,EU/PUT,1398,5.37,2019-10-28,9.146,1,0.49,4.255,10.0408,-8.20714,21.1787,0.813008,-0.817377,300000,0,0,0,60000000,0.490000009536743,2019-08-22 15:00:00
20453,SG,EU/CALL,2318,110.2,2019-11-26,-21.701,10,0.042,-6.667,215.595,17.0119,26.5411,22.1646,0.0789067,0,185000,0.23125,0,80000000,0.419999994337559,2019-08-22 15:00:00
20454,BP,EU/CALL,1810,10.5,2019-12-03,-17.978,5,0.059,0,30.1695,8.09529,42.0368,21.2921,0.268327,0,1061000,1.76833,0,60000000,0.295000001788139,2019-08-22 15:00:00
20455,VT,EU/CALL,2388,32.88,2020-04-03,-21.553,10,0.049,-19.672,55.2041,9.81549,26.7199,23.3641,0.177804,94145,1170000,2.925,0,40000000,0.489999987185001,2019-08-22 15:00:00
20456,SG,EU/PUT,0788,1.3,2019-12-31,-29.73,1,0.02,0,92.5,-7.13782,45.654,30.8108,-0.0771657,4446,4870000,9.74,0,50000000,0.0199999995529652,2019-08-22 15:00:00
20457,GS,EU/PUT,HSI,28500,2019-10-30,9.486,9000,0.3,3.448,9.64102,-8.2424,19.391,0.88649,-0.854931,0,0,0,0,150000000,2700.00010728836,2019-08-22 15:00:00
20459,GS,EU/PUT,1299,81.83,2020-04-23,7.248,50,0.198,5.319,7.70707,-4.42144,26.939,5.72739,-0.573687,231100,1300000,0.866667,0,150000000,9.89999994635582,2019-08-22 15:00:00
20460,GS,EU/CALL,2318,102.38,2019-10-09,-13.065,10,0.028,0,323.393,25.4677,24.4217,13.3738,0.0787517,11900,1575000,1.575,0,100000000,0.280000008642673,2019-08-22 15:00:00
20465,GS,EU/CALL,6837,8.98,2020-01-02,-20.214,5,0.075,-9.639,19.92,6.21408,47.351,25.2343,0.311952,37630,578000,1.156,0,50000000,0.375000014901161,2019-08-22 15:00:00
20468,SG,EU/CALL,2382,70.93,2019-09-30,33.085,100,0.36,-1.37,2.94444,2.76361,87.2817,0.877358,0.938584,58800,0,0,0,80000000,36.0000014305115,2019-08-22 15:00:00
20469,GS,EU/CALL,0656,10.9,2019-12-13,-13.424,5,0.122,3.39,15.7541,5.96902,49.7192,19.7711,0.378887,133200,885000,1.475,0,60000000,0.610000006854534,2019-08-22 15:00:00
20473,UB,EU/CALL,2899,3.81,2019-11-26,-27.852,1,0.065,-9.722,45.8462,8.44783,46.4881,30.0336,0.184265,0,464000,1.16,0,40000000,0.0649999976158142,2019-08-22 15:00:00
20479,MB,EU/CALL,0005,95,2019-10-02,-67.106,10,0.016,0,355.312,10.8788,76.029,67.3879,0.0306175,0,4000,0.02,0,20000000,0.160000007599592,2019-08-22 15:00:00
20482,CS,EU/CALL,1398,6.39,2020-01-02,-29.878,1,0.029,-6.452,169.655,13.4849,28.5887,30.4675,0.0794844,0,0,0,0,60000000,0.028999999165535,2019-08-22 15:00:00
20484,CS,EU/CALL,3968,42.08,2020-01-02,-14.659,10,0.13,-7.143,28.2308,8.33951,34.6088,18.2016,0.295405,6650,2315000,4.63,0,50000000,1.29999995231628,2019-08-22 15:00:00
20487,CS,EU/CALL,0772,35.4,2019-11-26,-40.476,10,0.056,-3.448,45,7.23421,57.5616,42.6984,0.16076,33766,992000,3.968,0,25000000,0.560000017285347,2019-08-22 15:00:00
20488,CS,EU/PUT,3968,33.08,2020-01-02,-9.864,10,0.185,6.322,19.8378,-5.73847,39.9521,14.9046,-0.289269,75290,1045000,2.09,0,50000000,1.85000002384186,2019-08-22 15:00:00
20489,JP,EU/CALL,3968,42.72,2019-10-24,-16.403,10,0.04,-18.367,91.75,14.3849,33.5563,17.4932,0.156784,3699010,280000,0.28,0,100000000,0.399999991059303,2019-08-22 15:00:00
20491,JP,EU/CALL,1818,10,2019-10-04,0.794,5,0.153,-7.273,13.1765,7.30144,52.2365,6.79563,0.554127,124990,3380000,5.63333,0,60000000,0.764999985694885,2019-08-22 15:00:00
20492,JP,EU/CALL,2331,21.21,2020-01-02,6.15,10,0.37,12.121,6.10811,3.90125,56.2066,10.2212,0.638701,1583850,1485000,2.97,0,50000000,3.70000004768372,2019-08-22 15:00:00
20495,JP,EU/CALL,2840,1220,2020-01-02,-9.811,100,0.26,-5.455,42.7308,12.0631,23.3958,12.1512,0.282304,176280,6625000,22.0833,0,30000000,25.9999990463257,2019-08-22 15:00:00
20496,JP,EU/CALL,3328,6.26,2020-01-02,-17.669,1,0.109,-0.909,48.8073,10.4962,30.1085,19.718,0.215053,72130,0,0,0,50000000,0.108999997377396,2019-08-22 15:00:00
20497,SG,EU/PUT,3328,5.5,2020-02-28,3.383,1,0.52,0,10.2308,-5.31861,27.7622,6.39098,-0.519865,0,0,0,0,30000000,0.519999980926514,2019-08-22 15:00:00
20498,SG,EU/CALL,0011,188.9,2020-04-20,-12.307,100,0.055,-14.063,30.5818,8.7076,25.9073,15.5767,0.284731,0,10000,0.01,0,100000000,5.49999997019768,2019-08-22 15:00:00
20500,GS,EU/CALL,3988,3.51,2019-12-20,-17.391,1,0.021,-16,142.381,16.7158,22.0019,18.0936,0.117402,32230,8445000,10.5562,0,80000000,0.0209999997168779,2019-08-22 15:00:00
20502,GS,EU/CALL,2318,110.15,2019-11-26,-21.645,10,0.042,5,215.595,17.0349,26.4968,22.1093,0.0790133,0,520000,0.52,0,100000000,0.419999994337559,2019-08-22 15:00:00
20503,GS,EU/CALL,0772,35.4,2019-11-26,-40.476,10,0.047,-2.083,53.617,7.7525,54.6365,42.3413,0.14459,14012,1782000,4.455,0,40000000,0.469999983906746,2019-08-22 15:00:00
20504,GS,EU/CALL,1810,10.2,2019-12-03,-14.607,5,0.062,-7.463,28.7097,8.42049,39.0071,18.0899,0.293298,239192,5425000,9.04167,0,60000000,0.309999994933605,2019-08-22 15:00:00
20505,GS,EU/CALL,0135,7.51,2019-12-20,-10.441,1,0.29,1.754,23.4483,8.21374,34.9519,14.7059,0.350292,78000,208000,0.693333,0,30000000,0.28999999165535,2019-08-22 15:00:00
20506,BI,EU/CALL,2899,3.61,2019-11-26,-21.141,1,0.091,-11.65,32.7473,7.99273,45.5572,24.1946,0.244073,0,26000,0.0371429,0,70000000,0.090999998152256,2019-08-22 15:00:00
20507,BP,EU/CALL,2318,102.5,2020-01-03,-13.197,10,0.163,-1.212,55.5521,12.3094,25.2464,14.9972,0.221583,205530,0,0,0,40000000,1.63000002503395,2019-08-22 15:00:00
20509,BP,EU/CALL,0066,60,2020-01-03,-25.786,5,0.065,-22.619,146.769,13.7196,27.2728,26.4675,0.0934771,854642,1247500,3.11875,0,40000000,0.324999988079071,2019-08-22 15:00:00
20510,BP,EU/CALL,3188,48,2019-11-04,-11.888,10,0,0,72.7119,14.9891,27.8785,13.2634,0.206144,0,0,0,0,70000000,0,2019-08-22 15:00:00
20511,UB,EU/CALL,2800,31.88,2020-02-24,-19.401,5,0.043,-15.686,124.186,14.0747,22.0472,20.206,0.113336,0,430000,0.86,0,50000000,0.215000007301569,2019-08-22 15:00:00
20512,JP,EU/PUT,1299,81.88,2020-04-23,7.313,50,0.201,4.688,7.59204,-4.3424,27.4127,5.85845,-0.571967,49400,300000,0.1,0,300000000,10.0500002503395,2019-08-22 15:00:00
20514,JP,EU/PUT,3328,5.35,2020-01-06,0.564,1,0.415,-3.488,12.8193,-6.02913,30.9208,7.23684,-0.470317,68460,0,0,0,50000000,0.41499999165535,2019-08-22 15:00:00
20515,JP,EU/CALL,3968,40.4,2020-01-06,-10.082,10,0.167,-8.743,21.976,7.93197,33.3563,14.6322,0.360937,147740,710000,0.8875,0,80000000,1.66999995708466,2019-08-22 15:00:00
20516,JP,EU/CALL,6060,24.42,2020-01-06,-33.443,10,0.076,10.145,24.0789,5.90682,54.2776,37.5956,0.24531,36703,2438000,6.095,0,40000000,0.759999975562096,2019-08-22 15:00:00
20517,CS,EU/CALL,0066,58.88,2020-01-03,-23.438,10,0.045,-22.414,106,12.7656,27.9551,24.3816,0.12043,0,1405000,3.5125,0,40000000,0.450000017881393,2019-08-22 15:00:00
20518,CS,EU/CALL,0165,13.38,2020-01-03,-46.55,5,0.031,-3.125,58.9032,7.44057,51.7692,48.2475,0.126319,37243,2534000,6.335,0,40000000,0.154999997466803,2019-08-22 15:00:00
20520,CS,EU/CALL,1211,50.55,2019-11-25,-25.124,10,0.073,-45.926,55.3425,9.44019,42.6003,26.9307,0.170578,592495,3240000,10.8,0,30000000,0.729999989271164,2019-08-22 15:00:00
20521,CS,EU/CALL,2357,4.88,2020-12-31,-22,5,0.168,0.599,4.7619,2.53226,61.3525,43,0.531774,20250,40000,0.0666667,0,60000000,0.839999988675117,2019-08-22 15:00:00
20522,CS,EU/CALL,3898,47.52,2019-11-22,-37.54,10,0.035,6.061,98.7143,10.007,45.2817,38.5528,0.101373,0,250000,0.714286,0,35000000,0.350000001490116,2019-08-22 15:00:00
20524,CS,EU/CALL,6060,22.38,2020-01-03,-22.295,10,0.103,13.187,17.767,5.67493,52.0945,27.9235,0.319409,35510,2160000,7.2,0,30000000,1.03000000119209,2019-08-22 15:00:00
20527,CS,EU/CALL,6862,35.4,2019-11-22,-3.812,10,0.32,-5.882,10.6562,5.35074,54.4719,13.1965,0.502122,198465,1426000,3.565,0,40000000,3.19999992847443,2019-08-22 15:00:00
20528,VT,EU/CALL,0857,4.6,2020-01-03,-20.104,1,0.045,-15.094,85.1111,11.984,29.6347,21.2794,0.140804,27876,1794000,4.485,0,40000000,0.0450000017881393,2019-08-22 15:00:00
20529,VT,EU/CALL,0762,9.98,2020-01-03,-27.134,1,0.11,-17.293,71.3636,10.3071,33.6067,28.535,0.14443,0,0,0,0,30000000,0.109999999403954,2019-08-22 15:00:00
20530,VT,EU/CALL,0788,2.38,2020-01-02,-28.649,1,0.051,-1.923,36.2745,7.52781,43.4838,31.4054,0.207523,3210,0,0,0,70000000,0.0509999990463257,2019-08-22 15:00:00
20531,VT,EU/CALL,1093,13.88,2019-11-26,8.564,10,0.233,5.43,6.51502,4.4285,53.1989,6.78524,0.679737,0,0,0,0,70000000,2.32999995350838,2019-08-22 15:00:00
20534,VT,EU/CALL,0700,384.2,2019-11-26,-15.653,100,0.049,-5.769,67.7959,12.8324,29.2493,17.1282,0.18928,10000,6170000,6.17,0,100000000,4.89999987185001,2019-08-22 15:00:00
20539,MB,EU/CALL,1288,4,2019-12-31,-33.779,1,0.01,0,299,15.0106,27.7922,34.1137,0.0502027,0,1947000,6.95357,0,28000000,0.00999999977648258,2019-08-22 15:00:00
20540,MB,EU/CALL,1398,7,2019-12-31,-42.276,1,0.02,0,246,12.5623,33.5292,42.6829,0.0510662,0,420000,2.625,0,16000000,0.0199999995529652,2019-08-22 15:00:00
20543,VT,EU/PUT,0700,335.7,2019-12-17,1.054,100,0.235,2.62,14.1362,-6.91493,28.9913,6.02047,-0.489166,110640,270000,0.27,0,100000000,23.4999999403954,2019-08-22 15:00:00
20544,VT,EU/CALL,0066,56.88,2020-02-03,-19.245,10,0.062,-23.457,76.9355,12.2505,24.514,20.5451,0.15923,12400,2150000,5.375,0,40000000,0.61999998986721,2019-08-22 15:00:00
20545,VT,EU/CALL,0992,6.88,2020-03-31,-29.081,1,0.22,-0.901,24.2273,6.17025,40.451,33.2083,0.254682,0,2070000,8.28,0,25000000,0.219999998807907,2019-08-22 15:00:00
20547,SG,EU/CALL,3988,3.33,2020-01-31,-11.371,1,0.086,-3.371,34.7674,10.2551,25.2255,14.2475,0.294964,0,20000,0.0333333,0,60000000,0.0860000029206276,2019-08-22 15:00:00
20553,SG,EU/CALL,0384,35,2020-01-03,-12.903,10,0.228,-10.588,13.5965,5.46596,49.2718,20.2581,0.402012,45400,416000,1.18857,0,35000000,2.28000000119209,2019-08-22 15:00:00
20554,SG,EU/CALL,0489,7.08,2019-12-20,0.701,1,0.71,10.938,10.0423,5.43543,45.5091,9.25666,0.541256,827500,124000,0.62,0,20000000,0.709999978542328,2019-08-22 15:00:00
20555,SG,EU/CALL,0005,68,2020-03-31,-19.613,10,0.033,-8.333,172.273,15.3253,19.6387,20.1935,0.0889598,10100,40252000,67.0867,0,60000000,0.329999998211861,2019-08-22 15:00:00
20556,SG,EU/PUT,0066,46.41,2019-12-20,-2.704,10,0.208,18.182,22.9327,-9.3177,23.8814,7.06499,-0.406306,39160,545000,0.778571,0,70000000,2.08000004291534,2019-08-22 15:00:00
20557,SG,EU/PUT,0016,113.7,2019-12-24,0,10,0.85,18.056,13.3765,-7.3572,25.4727,7.47581,-0.55001,1607250,470000,1.56667,0,30000000,8.50000023841858,2019-08-22 15:00:00
20559,GS,EU/CALL,1171,8.29,2020-01-03,-28.13,5,0.053,15.217,24.4151,6.28846,50.2077,32.2257,0.257564,31680,0,0,0,70000000,0.264999996870756,2019-08-22 15:00:00
20560,GS,EU/CALL,1336,42.8,2020-01-06,-22.812,10,0.113,-7.377,30.8407,7.58988,40.6805,26.0545,0.2461,71200,270000,0.54,0,50000000,1.12999998033047,2019-08-22 15:00:00
20564,JP,EU/CALL,2318,78.78,2020-10-05,12.998,100,0.155,-1.274,5.84194,4.06494,29.0851,4.11927,0.695821,0,95900000,9.59,0,1000000000,15.5000001192093,2019-08-22 15:00:00
20565,GS,EU/CALL,2318,90.95,2019-12-20,-0.442,10,0.49,-2,18.4796,9.26462,25.8766,5.85312,0.501343,147175,170000,0.17,0,100000000,4.90000009536743,2019-08-22 15:00:00
20567,GS,EU/CALL,0880,9.01,2019-11-29,-20.294,5,0.037,-19.565,40.4865,8.97583,41.2502,22.7637,0.221699,53150,2900000,4.83333,0,60000000,0.185000002384186,2019-08-22 15:00:00
20568,MB,EU/CALL,0788,2.3,2020-02-04,-24.324,1,0.077,0,24.026,6.51752,42.1774,28.4865,0.27127,0,1120000,2.83544,0,39500000,0.0769999995827675,2019-08-22 15:00:00
20569,BP,EU/CALL,3690,77,2020-02-04,-10.079,10,0.43,6.173,16.2674,6.49069,36.3769,16.2259,0.398999,315360,2651000,8.83667,0,30000000,4.30000007152557,2019-08-22 15:00:00
20570,BP,EU/CALL,0388,315,2020-02-04,-25.199,50,0.06,-3.226,83.8667,11.3929,27.4705,26.3911,0.135845,0,10000,0.025,0,40000000,2.99999993294477,2019-08-22 15:00:00
20572,BP,EU/CALL,0175,15,2020-02-04,-26.263,5,0.126,38.462,18.8571,5.62021,48.8599,31.5657,0.298042,0,290000,0.58,0,50000000,0.63000001013279,2019-08-22 15:00:00
20573,JP,EU/PUT,3690,58.58,2020-01-21,-16.254,50,0.073,-7.595,19.1644,-4.50992,49.114,21.4725,-0.235328,1091570,380000,0.475,0,80000000,3.64999994635582,2019-08-22 15:00:00
20574,JP,EU/PUT,2840,959.59,2020-01-22,-13.628,100,0.173,-5.978,64.2197,-10.5634,25.4982,15.1854,-0.164488,0,852000,3.408,0,25000000,17.2999992966652,2019-08-22 15:00:00
20575,JP,EU/CALL,0345,43.93,2020-07-24,-17.303,50,0.11,-8.333,6.80909,3.30166,53.2433,31.9893,0.48489,6550,320000,0.16,0,200000000,5.49999997019768,2019-08-22 15:00:00
20578,GS,EU/CALL,0267,11.51,2019-12-20,-26.345,10,0.01,0,91.1,11.2578,33.9253,27.4424,0.123576,0,28530000,40.7571,0,70000000,0.0999999977648258,2019-08-22 15:00:00
20580,JP,EU/CALL,3690,83.83,2020-01-06,-19.843,10,0.3,5.263,23.3167,6.84491,43.0305,24.1315,0.293563,0,0,0,0,40000000,3.00000011920929,2019-08-22 15:00:00
20582,CS,EU/PUT,0016,128.88,2020-01-31,13.351,50,0.4,9.589,5.685,-4.65814,23.2449,4.23923,-0.819374,3900,210000,0.35,0,60000000,20.0000002980232,2019-08-22 15:00:00
20583,CS,EU/CALL,0700,384.2,2019-11-26,-15.653,100,0.049,-2,67.7959,12.8324,29.2493,17.1282,0.18928,237330,38560000,15.424,0,250000000,4.89999987185001,2019-08-22 15:00:00
20589,CS,EU/CALL,1299,100.1,2019-11-26,-31.193,10,0.022,-24.138,346.818,16.6012,30.0425,31.481,0.0478671,0,0,0,0,70000000,0.219999998807907,2019-08-22 15:00:00
20590,CS,EU/CALL,2333,5.89,2020-04-22,-18.511,5,0.108,1.887,9.2037,3.97431,52.1423,29.3763,0.431817,119498,127500,0.255,0,50000000,0.540000014007092,2019-08-22 15:00:00
20591,CS,EU/CALL,1919,3.31,2019-11-28,-18.638,1,0.105,3.96,26.5714,7.46715,46.4445,22.4014,0.281022,24510,72500,0.241667,0,30000000,0.104999996721745,2019-08-22 15:00:00
20592,CS,EU/CALL,0270,17.88,2020-04-29,-8.364,10,0.2,-4.762,8.25,4.05305,47.5587,20.4848,0.491279,93268,170000,0.425,0,40000000,2.00000002980232,2019-08-22 15:00:00
20593,CS,EU/CALL,6881,5.5,2020-01-06,-46.667,1,0.067,-2.899,55.9701,7.41946,48.8653,48.4533,0.132561,31102,655000,2.18333,0,30000000,0.0670000016689301,2019-08-22 15:00:00
20594,SG,EU/CALL,6030,17.5,2020-01-31,-21.528,5,0.14,-2.778,20.5714,6.22068,43.3518,26.3889,0.302394,0,0,0,0,40000000,0.700000002980232,2019-08-22 15:00:00
20596,SG,EU/CALL,2318,102.38,2019-10-09,-13.065,10,0.027,-12.903,335.37,25.7846,24.2149,13.3628,0.076884,0,4340000,5.425,0,80000000,0.270000007003546,2019-08-22 15:00:00
20597,SG,EU/PUT,1299,76.75,2019-10-09,0.59,10,0.35,20.69,21.8,-10.8754,29.543,3.99738,-0.498873,831700,8000,0.016,0,50000000,3.49999994039536,2019-08-22 15:00:00
